Tourney,tourneyDate,Url_Pairings,Round,Winner,Loser
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Collin Heier,Evan Wilbrecht
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Gerald Coates,Calvin Nisson
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Austin Acosta,Aaron Friess
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Asa Bear,April Yang
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Ashton Cox,Lindsey Fischer
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Hangqing Xu,Ethan Stanger
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Hoang Ho,Colin Legge
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Tyler Bennett,Noah Stransky
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Jared Slattery,Chancellor Pruett
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Lucas Dunn,Kenley Cheung
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Ian Lee,JT Sikes
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,KJ Boyce,Justin Won
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Len Deuel,Garrett Nicolarsen
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Glenn Wilcott,Kim Gomez
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Dawei Si,Brian Collins
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Kimo Nishimura,Tony DeWitt
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Juan Sandoval,Andrew Schmeets
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Ryan Haig,Ahmad Mulhim Akmal Azim
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Estefen Luna,Adam Johnstone
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Dawson Allen,Montana Mott
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Jake Cofferen,Phillip Fresco
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,karim dabliz,Robert Segura
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Zach Carlson,Alec Pickett
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Collin Jensen,Will Adorno
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Jonathan Roe,Bryan Quibol
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Bill Mayhew,Gio Navarro
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Stephen Wagner,Jerome Torres
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Austin Frank,Demarcus Gilbert
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Thomas DeRosa,Ben Lamb
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Sam Bly,Julian Gray
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Chun Heng Poon,Kazuki Kanehira
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Bryce Ong,Eslliey Tan
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Jourdan Harris,Vijay Sood
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Geoffrey Dawson,Austin Helms
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Marco Camparmo,Ryan Autencio
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Marcos Castillo,Vincent Espino
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Zishuo Ding,Jean-Ulysses Serrano
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Gregory Peters,Joshua Mulleady
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Patrick Donegan,Dustin Lam
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,William Fuh,Justin Bolger
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Victor Pham,Tony Cornejo
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Austin Rexford,Abhyuday Vatsavai
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,River Davis,Justin Friedman
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Cade Bowles,Ryan Finney
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Tyson Gernack,Chalkey Horenstein
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Joan Garcia,Nathan Parker
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Ryan Brooker,Jade Warren
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Ray Crawford,Casey Hughes
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Abigail Watson,Bryan Clark
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Jocelin Malone,Carlos Chevalier
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Dylan Steslicki,Will Pritz
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Yichen Wang,Collin Hand
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Adrian Navarro,Andrew Johnson
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,1,Kendall Perry,Tyler Betcher
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Trista Medine,Sam Long
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Alex Lopez,Ray Crawford
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,David Adkinson,Bekah Snyder
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Jose Vazquez,Sam Bly
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Cedric Bernier,Chase Rumpca
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Grant Laird,Robert Sassi
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Chuppa Cross,Bill Mayhew
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Geoffrey Dawson,Kat Wible
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Jon Hu,Adrianna Gascoigne
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Masanobu Suzuki,Seth Anthony
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,William Dannhauser,Andy Ng
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Taylor Settsu,Lucas Dunn
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Dawei Si,Alex Qian
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Ofomezie Emelle,Zamir Parvez
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Thomas Dick,Yichen Wang
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,River Davis,Erick León
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Abigail Watson,Cade Bowles
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Ryan Brooker,Hao Dai
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Chase Lybbert,Tony Lin
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Jason Kissinger,Cody Clark
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Miguel Garcia,juan guzman
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Alex Whitehead,Thomas DeRosa
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Len Deuel,Jourdan Harris
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Grant Weldon,James Grigsby
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Luhou Shen,Ryan Bailey
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Dante Hoge,joseph ochoa
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Ashish Tripathi,Jared Slattery
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Joseph Pulkowski,Yicun Liang
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Damian Tweedy,Zhen Han
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Randy Kwa,Jianzheng Huang
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Shaun Embrey,Luis Medina
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Hoang Ho,Ale Piscitelli
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Kendall Perry,Brady Mchenry
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Juan Sandoval,Chun Heng Poon
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Bryce Ong,Andrew Harris
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Bambi M,Enrique Grimaldo
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Austin Rexford,Douglas Haynie
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Garrett Wienert,Michael Cooney
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Sean Pinto,James Britt
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Kimo Nishimura,Kyle Wilkinson
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Gilberto Goracci,Yuling Liu
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Declan Rowett,Joan Garcia
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Ashton Cox,Hangqing Xu
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Jonas Kra-Caskey,Bridger Snow
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Gary Qian,Preston Gadling
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Ian Lee,Jeremy Boyd
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Allan Martinez,Emmanuel Boctor
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Collin Heier,Marco Camparmo
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Michael D'Angelo,Scott Iwafuchi
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,James Ross,Glenn Wilcott
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Yotam Cohen,Gerald Coates
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Nathaniel Munroe,Austin Frank
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Bryan Kim,Dakota Moore
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Matthew Cecil,Jake Cofferen
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,James Baek,Ollie Liu
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Hayley Aldworth,Jocelin Malone
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Kian Campbell,Prateek Singh
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Navjit Joshi,Nicholas Boone
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,karim dabliz,Emily Olynick
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Mason Ashby,Estefen Luna
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Tyler Alexander,Joseph Thomas
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Alex Landry,Angel Segovia
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Asa Bear,Ryan Tan
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Kevonne Boreland,Paul Abarca
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Collin Jensen,Aidan Grieve
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Anton Galkin,Brandon Barrette
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Zishuo Ding,William Fuh
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Matin Moradi,Gregory Peters
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Grace Yin,Jake Magier
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Scott Thomas,Kevin Kim
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Enzo Reci,Tyson Gernack
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Evan Shioyama,Gavin Michaels
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Edward Heustess,JERRED SHIFFLETT
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Samuel Haarsma,Anish Kulkarni
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Blake Zahari,Marissa Lawrence
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Cory Mitchell,Su Gi Chandran
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Ellie Homen,Everett Filloon
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Marcos Castillo,Jordan Hyde
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Matt Walker,Avery Davenport
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Zach Carlson,Jonathan Roe
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Peter Chen,KJ Boyce
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Christopher Lazarus,Shane Gaffney
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Patrick Donegan,Keegan Bosch
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Nick Navarre,Stephanie Fulwiler
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Nathan Ortiz,Bobby Free
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Yichun Wu,Stefan Mott
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Dawson Allen,Pink Montes
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Aaron Brok,Donald Smith
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Raghav Malaviya,Kenneth Waines
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Neil Patel,Austin Acosta
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Michael Zhang,Thomas Hayden
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Daniel Wyman,Darrell Martin
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Don Jahne,Andrew Joseph Bathan
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Phillip Wingett,Travis Robinson
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Zackary Thornberg,Samantha Platt
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Darsh Patel,Mitchell Dixon
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Jonathan Zuniga,Layn Sheppard
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Stephen Wagner,Garrett Grigsby
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Loren Klemesrud,Robert Williams
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Marcos Perez,Brian Spicer
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,John Torres,Kevin Finney
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Ruizhe Zhang,Ritik Singh
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Alex Sanchez,Chad Smeltz
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Jose Flores,Jaxon Quillen
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Jackson Reding,Mr. Minority
Portland Pokémon VGC Regional Championship,"May 6, 2023",https://rk9.gg/pairings/xz2deBnaAtiQYiWRioh8,2,Lorenzo Arce,Nic Gauer
